iter	Passed	Remaining
2896	212015	1251673
2897	212106	1251706
2898	212179	1251632
2899	212253	1251562
2900	212325	1251486
2901	212401	1251425
2902	212489	1251440
2903	212570	1251411
2904	212641	1251324
2905	212697	1251155
2906	212752	1250974
2907	212837	1250966
2908	212891	1250781
2909	212958	1250674
2910	213025	1250566
2911	213090	1250442
2912	213165	1250377
2913	213248	1250362
2914	213318	1250272
2915	213386	1250167
2916	213457	1250080
2917	213542	1250082
2918	213621	1250042
2919	213677	1249865
2920	213745	1249762
2921	213807	1249624
2922	213884	1249572
2923	213972	1249587
2924	214036	1249461
2925	214097	1249316
2926	214171	1249249
2927	214249	1249202
2928	214310	1249060
2929	214397	1249067
2930	214473	1249011
2931	214552	1248970
2932	214631	1248928
2933	214701	1248839
2934	214775	1248771
2935	214847	1248688
2936	214927	1248658
2937	214987	1248505
2938	215060	1248431
2939	215123	1248301
2940	215188	1248181
2941	215268	1248149
2942	215336	1248046
2943	215399	1247911
2944	215471	1247831
2945	215549	1247788
2946	215623	1247720
2947	215715	1247755
2948	215792	1247702
2949	215873	1247675
2950	215948	1247612
2951	216034	1247614
2952	216105	1247526
2953	216184	1247491
2954	216261	1247434
2955	216336	1247373
2956	216394	1247216
2957	216474	1247182
2958	216560	1247183
2959	216644	1247169
2960	216724	1247136
2961	216802	1247092
2962	216879	1247037
2963	216947	1246933
2964	217006	1246782
2965	217082	1246724
2966	217161	1246681
2967	217242	1246655
2968	217324	1246630
2969	217402	1246585
2970	217465	1246458
2971	217529	1246331
2972	217608	1246290
2973	217686	1246244
2974	217778	1246280
2975	217857	1246238
2976	217903	1246011
2977	217993	1246033
2978	218077	1246018
2979	218147	1245927
2980	218216	1245830
2981	218286	1245739
2982	218358	1245659
2983	218431	1245585
2984	218485	1245404
2985	218559	1245332
2986	218655	1245390
2987	218723	1245288
2988	218792	1245194
2989	218875	1245172
2990	218961	1245173
2991	219036	1245111
2992	219121	1245106
2993	219196	1245043
2994	219251	1244863
2995	219315	1244742
2996	219388	1244667
2997	219479	1244694
2998	219555	1244637
2999	219626	1244549
3000	219708	1244524
3001	219775	1244415
3002	219845	1244324
3003	219930	1244319
3004	219997	1244214
3005	220083	1244208
3006	220152	1244116
3007	220233	1244085
3008	220305	1244005
3009	220387	1243979
3010	220444	1243818
3011	220515	1243728
3012	220599	1243719
3013	220667	1243614
3014	220741	1243544
3015	220795	1243366
3016	220875	1243328
3017	220972	1243393
3018	221052	1243358
3019	221130	1243311
3020	221199	1243210
3021	221284	1243208
3022	221372	1243213
3023	221438	1243099
3024	221512	1243032
3025	221592	1242999
3026	221662	1242905
3027	221733	1242823
3028	221792	1242669
3029	221857	1242549
3030	221922	1242430
3031	222001	1242388
3032	222059	1242227
3033	222119	1242081
3034	222181	1241948
3035	222259	1241900
3036	222323	1241773
3037	222401	1241731
3038	222484	1241710
3039	222573	1241728
3040	222655	1241701
3041	222726	1241615
3042	222795	1241521
3043	222855	1241370
3044	222940	1241367
3045	223002	1241230
3046	223080	1241181
3047	223146	1241069
3048	223224	1241023
3049	223299	1240959
3050	223372	1240883
3051	223440	1240785
3052	223513	1240709
3053	223596	1240687
3054	223671	1240625
3055	223749	1240582
3056	223824	1240516
3057	223897	1240442
3058	223969	1240359
3059	224042	1240284
3060	224108	1240174
3061	224192	1240163
3062	224264	1240079
3063	224336	1240000
3064	224395	1239850
3065	224464	1239751
3066	224534	1239663
3067	224616	1239637
3068	224697	1239609
3069	224773	1239547
3070	224852	1239508
3071	224925	1239430
3072	224977	1239241
3073	225047	1239154
3074	225120	1239078
3075	225194	1239011
3076	225271	1238957
3077	225341	1238866
3078	225408	1238761
3079	225494	1238756
3080	225584	1238775
3081	225659	1238711
3082	225721	1238577
3083	225794	1238501
3084	225862	1238401
3085	225938	1238342
3086	226007	1238244
3087	226092	1238239
3088	226167	1238172
3089	226239	1238094
3090	226311	1238015
3091	226389	1237966
3092	226459	1237876
3093	226520	1237738
3094	226610	1237756
3095	226679	1237657
3096	226770	1237680
3097	226853	1237663
3098	226936	1237640
3099	227029	1237676
3100	227096	1237569
3101	227202	1237675
3102	227289	1237675
3103	227359	1237585
3104	227440	1237554
3105	227519	1237510
3106	227584	1237394
3107	227665	1237363
3108	227746	1237333
3109	227821	1237269
3110	227893	1237191
3111	227950	1237025
3112	228024	1236955
3113	228100	1236900
3114	228153	1236714
3115	228213	1236570
3116	228303	1236589
3117	228378	1236525
3118	228459	1236495
3119	228550	1236517
3120	228617	1236411
3121	228713	1236460
3122	228805	1236485
3123	228882	1236434
3124	228944	1236302
3125	229015	1236214
3126	229087	1236133
3127	229158	1236048
3128	229244	1236045
3129	229319	1235980
3130	229385	1235866
3131	229465	1235832
3132	229540	1235764
3133	229610	1235677
3134	229684	1235609
3135	229765	1235578
3136	229845	1235540
3137	229921	1235481
3138	229987	1235365
3139	230047	1235223
3140	230125	1235174
3141	230196	1235091
3142	230282	1235083
3143	230353	1234999
3144	230436	1234980
3145	230501	1234860
3146	230566	1234744
3147	230650	1234727
3148	230714	1234605
3149	230783	1234506
3150	230857	1234437
3151	230941	1234424
3152	231032	1234444
3153	231107	1234382
3154	231176	1234284
3155	231250	1234214
3156	231330	1234175
3157	231428	1234235
3158	231490	1234102
3159	231579	1234111
3160	231658	1234072
3161	231725	1233961
3162	231812	1233963
3163	231884	1233882
3164	231962	1233834
3165	232050	1233841
3166	232126	1233778
3167	232174	1233573
3168	232233	1233421
3169	232301	1233324
3170	232381	1233286
3171	232441	1233141
3172	232530	1233154
3173	232613	1233129
3174	232686	1233055
3175	232757	1232968
3176	232839	1232944
3177	232935	1232990
3178	233010	1232925
3179	233071	1232786
3180	233149	1232736
3181	233214	1232619
3182	233288	1232552
3183	233365	1232496
3184	233430	1232382
3185	233507	1232324
3186	233602	1232369
3187	233698	1232414
3188	233768	1232324
3189	233857	1232333
3190	233935	1232287
3191	234003	1232183
3192	234072	1232090
3193	234141	1231991
3194	234219	1231941
3195	234294	1231878
3196	234373	1231833
3197	234456	1231812
3198	234533	1231759
3199	234597	1231638
3200	234668	1231553
3201	234738	1231462
3202	234806	1231361
3203	234887	1231329
3204	234965	1231276
3205	235031	1231166
3206	235105	1231096
3207	235168	1230970
3208	235263	1231009
3209	235344	1230974
3210	235411	1230869
3211	235480	1230773
3212	235556	1230716
3213	235627	1230629
3214	235704	1230575
3215	235773	1230479
3216	235853	1230440
3217	235932	1230399
3218	236021	1230403
3219	236095	1230338
3220	236173	1230287
3221	236234	1230148
3222	236318	1230129
3223	236411	1230160
3224	236490	1230117
3225	236569	1230072
3226	236640	1229987
3227	236716	1229926
3228	236787	1229844
3229	236855	1229741
3230	236912	1229585
3231	236981	1229486
3232	237055	1229417
3233	237132	1229363
3234	237202	1229275
3235	237271	1229180
3236	237333	1229047
3237	237415	1229019
3238	237502	1229012
3239	237576	1228945
3240	237637	1228807
3241	237707	1228718
3242	237771	1228593
3243	237836	1228478
3244	237909	1228404
3245	237980	1228319
3246	238056	1228261
3247	238124	1228160
3248	238186	1228027
3249	238257	1227945
3250	238323	1227831
3251	238401	1227783
3252	238470	1227688
3253	238559	1227692
3254	238639	1227656
3255	238700	1227521
3256	238772	1227439
3257	238854	1227408
3258	238922	1227309
3259	239001	1227266
3260	239099	1227320
3261	239186	1227316
3262	239257	1227231
3263	239316	1227083
3264	239394	1227035
3265	239476	1227006
3266	239548	1226927
3267	239631	1226899
3268	239710	1226859
3269	239780	1226764
3270	239842	1226633
3271	239907	1226518
3272	239987	1226481
3273	240060	1226403
3274	240133	1226330
3275	240222	1226337
3276	240310	1226337
3277	240384	1226268
3278	240464	1226229
3279	240543	1226184
3280	240625	1226156
3281	240704	1226111
3282	240773	1226016
3283	240855	1225984
3284	240924	1225890
3285	241005	1225859
3286	241069	1225734
3287	241136	1225630
3288	241202	1225522
3289	241279	1225465
3290	241357	1225417
3291	241426	1225322
3292	241492	1225209
3293	241569	1225154
3294	241653	1225133
3295	241726	1225061
3296	241805	1225013
3297	241893	1225017
3298	241977	1224999
3299	242056	1224954
3300	242140	1224932
3301	242196	1224771
3302	242258	1224640
3303	242333	1224576
3304	242407	1224505
3305	242495	1224508
3306	242584	1224512
3307	242652	1224410
3308	242733	1224375
3309	242801	1224277
3310	242878	1224220
3311	242952	1224149
3312	243033	1224115
3313	243108	1224054
3314	243173	1223935
3315	243236	1223813
3316	243314	1223758
3317	243380	1223650
3318	243454	1223579
3319	243531	1223526
3320	243598	1223420
3321	243671	1223345
3322	243735	1223226
3323	243802	1223121
3324	243891	1223125
3325	243953	1222995
3326	244019	1222885
3327	244092	1222809
3328	244171	1222766
3329	244251	1222722
3330	244321	1222635
3331	244394	1222560
3332	244458	1222441
3333	244538	1222400
3334	244632	1222427
3335	244712	1222390
3336	244760	1222190
3337	244837	1222133
3338	244915	1222083
3339	244994	1222040
3340	245058	1221918
3341	245114	1221759
3342	245186	1221679
3343	245249	1221551
3344	245340	1221568
3345	245420	1221530
3346	245510	1221537
3347	245590	1221497
3348	245668	1221449
3349	245752	1221428
3350	245812	1221288
3351	245862	1221099
3352	245927	1220983
3353	246000	1220908
3354	246080	1220869
3355	246151	1220784
3356	246216	1220666
3357	246292	1220606
3358	246389	1220650
3359	246453	1220530
3360	246531	1220479
3361	246616	1220464
3362	246701	1220449
3363	246779	1220399
3364	246878	1220452
3365	246951	1220377
3366	247037	1220366
3367	247111	1220295
3368	247170	1220153
3369	247252	1220119
3370	247318	1220009
3371	247384	1219900
3372	247480	1219937
3373	247551	1219854
3374	247624	1219780
3375	247701	1219726
3376	247785	1219704
3377	247859	1219634
3378	247921	1219503
3379	247992	1219418
3380	248061	1219324
3381	248134	1219249
3382	248208	1219176
3383	248267	1219033
3384	248342	1218968
3385	248410	1218869
3386	248502	1218887
3387	248573	1218803
3388	248642	1218705
3389	248714	1218625
3390	248781	1218524
3391	248854	1218445
3392	248921	1218341
3393	248982	1218208
3394	249054	1218131
3395	249131	1218071
3396	249196	1217957
3397	249281	1217944
3398	249352	1217859
3399	249434	1217827
3400	249511	1217771
3401	249574	1217647
3402	249653	1217600
3403	249714	1217467
3404	249791	1217413
3405	249852	1217280
3406	249920	1217177
3407	249979	1217036
3408	250061	1217006
3409	250150	1217005
3410	250227	1216952
3411	250309	1216923
3412	250358	1216730
3413	250445	1216724
3414	250518	1216645
3415	250602	1216627
3416	250684	1216593
3417	250766	1216562
3418	250835	1216470
3419	250912	1216411
3420	250980	1216312
3421	251076	1216350
3422	251146	1216261
3423	251237	1216269
3424	251318	1216236
3425	251382	1216115
3426	251462	1216072
3427	251551	1216077
3428	251627	1216017
3429	251709	1215984
3430	251779	1215894
3431	251862	1215868
3432	251933	1215783
3433	252007	1215711
3434	252069	1215584
3435	252145	1215524
3436	252215	1215433
3437	252280	1215318
3438	252362	1215289
3439	252445	1215259
3440	252515	1215171
3441	252603	1215167
3442	252675	1215087
3443	252744	1214994
3444	252823	1214948
3445	252892	1214853
3446	252938	1214649
3447	253013	1214580
3448	253100	1214574
3449	253178	1214524
3450	253259	1214485
3451	253345	1214475
3452	253414	1214379
3453	253498	1214357
3454	253578	1214313
3455	253652	1214246
3456	253717	1214130
3457	253783	1214019
3458	253866	1213996
3459	253953	1213983
3460	254028	1213919
3461	254100	1213841
3462	254158	1213690
3463	254244	1213680
3464	254327	1213653
3465	254389	1213522
3466	254474	1213507
3467	254554	1213466
3468	254628	1213394
3469	254708	1213352
3470	254782	1213282
3471	254878	1213316
3472	254945	1213210
3473	255005	1213073
3474	255066	1212941
3475	255145	1212896
3476	255214	1212801
3477	255297	1212771
3478	255363	1212663
3479	255445	1212631
3480	255501	1212478
3481	255562	1212343
3482	255654	1212357
3483	255730	1212298
3484	255776	1212095
3485	255845	1212002
3486	255916	1211915
3487	255971	1211755
3488	256053	1211720
3489	256115	1211596
3490	256179	1211477
3491	256263	1211452
3492	256328	1211341
3493	256391	1211218
3494	256470	1211170
3495	256569	1211218
3496	256668	1211265
3497	256744	1211203
3498	256821	1211149
3499	256891	1211061
3500	256973	1211025
3501	257045	1210946
3502	257130	1210928
3503	257187	1210775
3504	257248	1210647
3505	257317	1210551
3506	257381	1210435
3507	257472	1210443
3508	257556	1210421
3509	257630	1210349
3510	257698	1210249
3511	257782	1210226
3512	257865	1210198
3513	257925	1210063
3514	257986	1209931
3515	258065	1209882
3516	258151	1209868
3517	258219	1209772
3518	258301	1209737
3519	258397	1209769
3520	258472	1209701
3521	258536	1209585
3522	258605	1209494
3523	258684	1209444
3524	258766	1209413
3525	258848	1209381
3526	258918	1209287
3527	258990	1209207
3528	259076	1209193
3529	259171	1209224
3530	259251	1209181
3531	259316	1209066
3532	259404	1209062
3533	259495	1209070
3534	259567	1208989
3535	259628	1208859
3536	259680	1208683
3537	259753	1208611
3538	259826	1208533
3539	259895	1208441
3540	259992	1208476
3541	260068	1208414
3542	260157	1208415
3543	260223	1208305
3544	260290	1208205
3545	260362	1208121
3546	260425	1208001
3547	260499	1207931
3548	260574	1207864
3549	260654	1207819
3550	260711	1207671
3551	260786	1207606
3552	260837	1207429
3553	260919	1207393
3554	260997	1207345
3555	261085	1207337
3556	261156	1207250
3557	261242	1207238
3558	261296	1207075
3559	261380	1207049
3560	261451	1206963
3561	261535	1206940
3562	261608	1206866
3563	261682	1206794
3564	261749	1206692
3565	261830	1206652
3566	261907	1206596
3567	261969	1206469
3568	262052	1206441
3569	262131	1206390
3570	262209	1206341
3571	262286	1206284
3572	262370	1206260
3573	262461	1206263
3574	262546	1206244
3575	262658	1206348
3576	262742	1206324
3577	262817	1206255
3578	262896	1206209
3579	262988	1206218
3580	263065	1206163
3581	263126	1206034
3582	263221	1206057
3583	263298	1206000
3584	263372	1205932
3585	263434	1205805
3586	263513	1205754
3587	263575	1205632
3588	263661	1205614
3589	263730	1205518
3590	263806	1205460
3591	263876	1205367
3592	263948	1205289
3593	264014	1205182
3594	264107	1205196
3595	264197	1205197
3596	264272	1205130
3597	264368	1205163
3598	264466	1205202
3599	264557	1205204
3600	264626	1205112
3601	264701	1205045
3602	264776	1204978
3603	264847	1204894
3604	264909	1204766
3605	264974	1204656
3606	265044	1204566
3607	265120	1204504
3608	265193	1204429
3609	265285	1204439
3610	265358	1204363
3611	265421	1204245
3612	265505	1204217
3613	265616	1204314
3614	265691	1204248
3615	265782	1204255
3616	265854	1204173
3617	265923	1204078
3618	266016	1204094
3619	266101	1204070
3620	266178	1204014
3621	266265	1204004
3622	266330	1203889
3623	266416	1203873
3624	266500	1203847
3625	266578	1203792
3626	266649	1203708
3627	266721	1203626
3628	266790	1203533
3629	266857	1203431
3630	266940	1203399
3631	267036	1203430
3632	267110	1203355
3633	267191	1203315
3634	267249	1203176
3635	267329	1203130
3636	267398	1203037
3637	267465	1202935
3638	267553	1202925
3639	267641	1202914
3640	267718	1202858
3641	267804	1202842
3642	267882	1202785
3643	267971	1202783
3644	268046	1202715
3645	268125	1202668
3646	268214	1202664
3647	268291	1202606
3648	268377	1202587
3649	268459	1202551
3650	268573	1202660
3651	268642	1202564
3652	268731	1202562
3653	268812	1202518
3654	268877	1202409
3655	268942	1202297
3656	269020	1202244
3657	269089	1202151
3658	269143	1201988
3659	269229	1201968
3660	269318	1201964
3661	269391	1201888
3662	269454	1201767
3663	269525	1201684
3664	269602	1201625
3665	269675	1201547
3666	269757	1201513
3667	269834	1201454
3668	269895	1201324
3669	269956	1201196
3670	270031	1201126
3671	270084	1200966
3672	270167	1200933
3673	270249	1200897
3674	270322	1200821
3675	270388	1200714
3676	270466	1200657
3677	270559	1200670
3678	270611	1200501
3679	270685	1200432
3680	270765	1200387
3681	270838	1200308
3682	270918	1200263
3683	270981	1200146
3684	271055	1200072
3685	271139	1200044
3686	271202	1199927
3687	271278	1199861
3688	271348	1199774
3689	271419	1199689
3690	271502	1199655
3691	271569	1199552
3692	271641	1199474
3693	271721	1199427
3694	271815	1199445
3695	271900	1199421
3696	271979	1199370
3697	272064	1199348
3698	272128	1199232
3699	272210	1199199
3700	272293	1199164
3701	272360	1199062
3702	272441	1199020
3703	272531	1199020
3704	272589	1198878
3705	272638	1198698
3706	272712	1198625
3707	272806	1198642
3708	272892	1198622
3709	272968	1198559
3710	273035	1198456
3711	273115	1198410
3712	273178	1198292
3713	273243	1198182
3714	273313	1198093
3715	273376	1197971
3716	273458	1197934
3717	273517	1197799
3718	273580	1197676
3719	273634	1197518
3720	273728	1197535
3721	273796	1197436
3722	273875	1197389
3723	273959	1197358
3724	274039	1197313
3725	274129	1197313
3726	274212	1197277
3727	274274	1197155
3728	274356	1197119
3729	274420	1197003
3730	274504	1196973
3731	274589	1196951
3732	274655	1196844
3733	274727	1196765
3734	274798	1196678
3735	274865	1196578
3736	274949	1196548
3737	275014	1196438
3738	275083	1196344
3739	275183	1196384
3740	275256	1196308
3741	275336	1196265
3742	275480	1196498
3743	275551	1196413
3744	275618	1196311
3745	275680	1196183
3746	275761	1196144
3747	275846	1196120
3748	275921	1196052
3749	275973	1195886
3750	276038	1195775
3751	276104	1195666
3752	276172	1195570
3753	276256	1195543
3754	276363	1195613
3755	276454	1195616
3756	276544	1195610
3757	276617	1195537
3758	276696	1195485
3759	276784	1195472
3760	276846	1195348
3761	276934	1195337
3762	277021	1195324
3763	277092	1195236
3764	277179	1195222
3765	277245	1195117
3766	277311	1195007
3767	277374	1194890
3768	277458	1194859
3769	277538	1194814
3770	277607	1194719
3771	277677	1194633
3772	277756	1194580
3773	277832	1194518
3774	277907	1194451
3775	277977	1194362
3776	278051	1194287
3777	278135	1194259
3778	278218	1194228
3779	278281	1194106
3780	278347	1193999
3781	278431	1193973
3782	278504	1193895
3783	278569	1193786
3784	278652	1193752
3785	278745	1193761
3786	278815	1193673
3787	278888	1193596
3788	278955	1193494
3789	279039	1193466
3790	279110	1193379
3791	279192	1193343
3792	279273	1193301
3793	279368	1193317
3794	279451	1193284
3795	279522	1193198
3796	279594	1193116
3797	279680	1193099
3798	279741	1192971
3799	279809	1192872
3800	279898	1192863
3801	279967	1192769
3802	280034	1192670
3803	280118	1192640
3804	280191	1192562
3805	280273	1192524
3806	280338	1192415
3807	280414	1192352
3808	280479	1192241
3809	280555	1192175
3810	280622	1192073
3811	280706	1192043
3812	280797	1192046
3813	280857	1191913
3814	280933	1191848
3815	281017	1191822
3816	281073	1191671
3817	281163	1191666
3818	281221	1191527
3819	281302	1191484
3820	281381	1191433
3821	281473	1191437
3822	281572	1191473
3823	281646	1191400
3824	281745	1191432
3825	281823	1191377
3826	281886	1191258
3827	281975	1191250
3828	282056	1191208
3829	282134	1191154
3830	282214	1191105
3831	282284	1191017
3832	282368	1190987
3833	282458	1190982
3834	282529	1190894
3835	282581	1190732
3836	282660	1190682
3837	282726	1190575
3838	282807	1190531
3839	282887	1190484
3840	282975	1190473
3841	283046	1190387
3842	283119	1190309
3843	283201	1190270
3844	283263	1190149
3845	283354	1190145
3846	283426	1190067
3847	283501	1189997
3848	283565	1189885
3849	283650	1189859
3850	283714	1189742
3851	283785	1189661
3852	283874	1189647
3853	283957	1189617
3854	284035	1189561
3855	284104	1189468
3856	284179	1189397
3857	284231	1189234
3858	284307	1189169
3859	284365	1189029
3860	284454	1189020
3861	284522	1188925
3862	284593	1188839
3863	284673	1188792
3864	284741	1188693
3865	284813	1188615
3866	284894	1188568
3867	284978	1188542
3868	285065	1188523
3869	285129	1188406
3870	285203	1188337
3871	285282	1188283
3872	285373	1188282
3873	285442	1188188
3874	285518	1188124
3875	285576	1187985
3876	285647	1187900
3877	285703	1187756
3878	285783	1187707
3879	285853	1187619
3880	285939	1187594
3881	286015	1187530
3882	286087	1187452
3883	286170	1187415
3884	286245	1187349
3885	286327	1187308
3886	286395	1187209
3887	286468	1187134
3888	286556	1187120
3889	286624	1187023
3890	286695	1186939
3891	286771	1186876
3892	286846	1186807
3893	286923	1186745
3894	286988	1186637
3895	287074	1186614
3896	287131	1186471
3897	287218	1186453
3898	287295	1186394
3899	287369	1186320
3900	287435	1186214
3901	287504	1186120
3902	287584	1186075
3903	287669	1186045
3904	287734	1185937
3905	287822	1185923
3906	287902	1185874
3907	287976	1185801
3908	288045	1185711
3909	288118	1185632
3910	288175	1185490
3911	288255	1185444
3912	288325	1185352
3913	288404	1185302
3914	288476	1185221
3915	288551	1185153
3916	288610	1185018
3917	288682	1184939
3918	288760	1184882
3919	288841	1184840
3920	288920	1184788
3921	288998	1184732
3922	289074	1184669
3923	289151	1184606
3924	289214	1184490
3925	289290	1184427
3926	289375	1184396
3927	289435	1184269
3928	289523	1184252
3929	289613	1184245
3930	289707	1184254
3931	289768	1184129
3932	289855	1184112
3933	289917	1183991
3934	290004	1183969
3935	290086	1183932
3936	290158	1183850
3937	290234	1183787
3938	290297	1183669
3939	290365	1183571
3940	290435	1183480
3941	290511	1183416
3942	290593	1183376
3943	290656	1183260
3944	290711	1183111
3945	290790	1183059
3946	290852	1182939
3947	290921	1182843
3948	291003	1182805
3949	291065	1182685
3950	291146	1182638
3951	291228	1182600
3952	291309	1182554
3953	291384	1182487
3954	291449	1182379
3955	291530	1182336
3956	291607	1182276
3957	291671	1182162
3958	291742	1182077
3959	291817	1182008
3960	291889	1181929
3961	291960	1181841
3962	292019	1181710
3963	292093	1181635
3964	292168	1181570
3965	292236	1181471
3966	292312	1181406
3967	292382	1181319
3968	292467	1181292
3969	292541	1181220
3970	292629	1181203
3971	292712	1181167
3972	292806	1181175
3973	292881	1181108
3974	292950	1181012
3975	293028	1180958
3976	293105	1180898
3977	293168	1180782
3978	293223	1180631
3979	293301	1180576
3980	293366	1180467
3981	293445	1180414
3982	293522	1180352
3983	293604	1180313
3984	293677	1180238
3985	293731	1180084
3986	293812	1180039
3987	293888	1179977
3988	293984	1179989
3989	294066	1179949
3990	294156	1179942
3991	294241	1179913
3992	294313	1179832
3993	294373	1179703
3994	294446	1179628
3995	294517	1179542
3996	294586	1179450
3997	294656	1179361
3998	294716	1179233
3999	294781	1179124
4000	294858	1179065
4001	294952	1179072
4002	295030	1179015
4003	295101	1178930
4004	295184	1178895
4005	295254	1178807
4006	295306	1178644
4007	295387	1178600
4008	295470	1178566
4009	295548	1178510
4010	295632	1178477
4011	295717	1178449
4012	295793	1178381
4013	295863	1178294
4014	295939	1178230
4015	296029	1178219
4016	296108	1178170
4017	296190	1178129
4018	296250	1177998
4019	296337	1177978
4020	296408	1177892
4021	296474	1177790
4022	296540	1177686
4023	296606	1177579
4024	296672	1177477
4025	296745	1177401
4026	296828	1177362
4027	296899	1177279
4028	296965	1177173
4029	297053	1177157
4030	297126	1177080
4031	297209	1177044
4032	297281	1176961
4033	297351	1176874
4034	297412	1176751
4035	297477	1176643
4036	297542	1176533
4037	297607	1176427
4038	297691	1176392
4039	297773	1176352
4040	297861	1176334
4041	297927	1176229
4042	297996	1176140
4043	298084	1176121
4044	298161	1176062
4045	298236	1175992
4046	298312	1175929
4047	298397	1175900
4048	298483	1175874
4049	298555	1175793
4050	298626	1175708
4051	298693	1175607
4052	298777	1175576
4053	298867	1175564
4054	298949	1175525
4055	299034	1175496
4056	299111	1175432
4057	299191	1175382
4058	299271	1175334
4059	299355	1175302
4060	299414	1175169
4061	299492	1175111
4062	299570	1175055
4063	299646	1174990
4064	299727	1174947
4065	299796	1174855
4066	299863	1174752
4067	299947	1174720
4068	300015	1174625
4069	300081	1174521
4070	300180	1174545
4071	300254	1174471
4072	300361	1174530
4073	300452	1174522
4074	300514	1174402
4075	300587	1174327
4076	300661	1174254
4077	300739	1174196
4078	300816	1174134
4079	300891	1174068
4080	300968	1174004
4081	301040	1173926
4082	301121	1173879
4083	301201	1173828
4084	301264	1173714
4085	301331	1173613
4086	301429	1173635
4087	301499	1173546
4088	301563	1173435
4089	301636	1173359
4090	301705	1173266
4091	301791	1173240
4092	301856	1173132
4093	301933	1173071
4094	302001	1172973
4095	302087	1172947
4096	302178	1172941
4097	302255	1172879
4098	302331	1172817
4099	302463	1172968
4100	302547	1172934
4101	302621	1172861
4102	302691	1172772
4103	302785	1172775
4104	302871	1172751
4105	302943	1172670
4106	303025	1172630
4107	303091	1172523
4108	303153	1172403
4109	303240	1172381
4110	303319	1172329
4111	303387	1172231
4112	303452	1172123
4113	303522	1172037
4114	303601	1171984
4115	303669	1171887
4116	303752	1171848
4117	303834	1171805
4118	303909	1171739
4119	303986	1171677
4120	304068	1171632
4121	304139	1171550
4122	304216	1171488
4123	304282	1171385
4124	304348	1171279
4125	304428	1171231
4126	304502	1171156
4127	304568	1171054
4128	304633	1170946
4129	304709	1170882
4130	304793	1170844
4131	304856	1170732
4132	304946	1170721
4133	305009	1170604
4134	305091	1170564
4135	305157	1170457
4136	305232	1170390
4137	305297	1170282
4138	305375	1170223
4139	305472	1170239
4140	305543	1170153
4141	305618	1170085
4142	305682	1169974
4143	305759	1169915
4144	305836	1169851
4145	305914	1169794
4146	306006	1169789
4147	306097	1169784
4148	306166	1169690
4149	306236	1169601
4150	306307	1169519
4151	306373	1169412
4152	306454	1169369
4153	306519	1169258
4154	306592	1169183
4155	306657	1169074
4156	306715	1168944
4157	306800	1168911
4158	306882	1168868
4159	306950	1168771
4160	307041	1168766
4161	307119	1168708
4162	307228	1168768
4163	307301	1168692
4164	307375	1168616
4165	307459	1168582
4166	307531	1168501
4167	307601	1168411
4168	307669	1168318
4169	307744	1168247
4170	307824	1168197
4171	307894	1168111
4172	307969	1168041
4173	308042	1167965
4174	308111	1167871
4175	308183	1167790
4176	308254	1167706
4177	308343	1167688
4178	308406	1167576
4179	308486	1167526
4180	308554	1167429
4181	308627	1167352
4182	308685	1167218
4183	308758	1167141
4184	308836	1167085
4185	308924	1167063
4186	309000	1166997
4187	309064	1166888
4188	309142	1166831
4189	309214	1166750
4190	309276	1166630
4191	309364	1166612
4192	309450	1166585
4193	309523	1166507
4194	309605	1166462
4195	309678	1166385
4196	309756	1166330
4197	309831	1166259
4198	309910	1166205
4199	309993	1166164
4200	310063	1166077
4201	310138	1166008
4202	310211	1165932
4203	310295	1165895
4204	310375	1165844
4205	310455	1165794
4206	310531	1165730
4207	310600	1165637
4208	310695	1165644
4209	310776	1165595
4210	310844	1165501
4211	310915	1165418
4212	310977	1165298
4213	311051	1165223
4214	311138	1165199
4215	311220	1165155
4216	311293	1165080
4217	311374	1165032
4218	311445	1164949
4219	311495	1164785
4220	311584	1164767
4221	311659	1164700
4222	311738	1164645
4223	311822	1164610
4224	311890	1164515
4225	311983	1164512
4226	312070	1164487
4227	312137	1164386
4228	312211	1164314
4229	312270	1164186
4230	312339	1164093
4231	312406	1163992
4232	312467	1163873
4233	312527	1163747
4234	312603	1163683
4235	312661	1163551
4236	312752	1163540
4237	312842	1163525
4238	312918	1163460
4239	312983	1163354
4240	313054	1163268
4241	313140	1163241
4242	313208	1163144
4243	313293	1163114
4244	313365	1163032
4245	313432	1162934
4246	313507	1162863
4247	313577	1162776
4248	313653	1162709
4249	313725	1162631
4250	313811	1162601
4251	313877	1162499
4252	313951	1162423
4253	314007	1162285
4254	314091	1162249
4255	314174	1162209
4256	314257	1162171
4257	314336	1162114
4258	314418	1162070
4259	314495	1162010
4260	314562	1161910
4261	314633	1161825
4262	314682	1161660
4263	314762	1161608
4264	314857	1161613
4265	314946	1161597
4266	314996	1161434
4267	315052	1161293
4268	315121	1161202
4269	315205	1161168
4270	315289	1161131
4271	315370	1161082
4272	315437	1160985
4273	315506	1160893
4274	315592	1160863
4275	315677	1160829
4276	315739	1160712
4277	315822	1160673
4278	315896	1160601
4279	315967	1160516
4280	316039	1160435
4281	316115	1160371
4282	316183	1160275
4283	316262	1160218
4284	316321	1160091
4285	316408	1160064
4286	316487	1160010
4287	316560	1159933
4288	316637	1159871
4289	316720	1159831
4290	316797	1159768
4291	316872	1159699
4292	316944	1159618
4293	317026	1159575
