iter	RMSE
2927	0.2032662702
2928	0.2032407134
2929	0.2031849577
2930	0.2031491855
2931	0.2030980784
2932	0.203062854
2933	0.2030132952
2934	0.2029760848
2935	0.2029399668
2936	0.2028781454
2937	0.2028399681
2938	0.2028202196
2939	0.2027868489
2940	0.202764362
2941	0.2027257183
2942	0.202688552
2943	0.2026651219
2944	0.202633572
2945	0.2025953775
2946	0.2025584766
2947	0.202518331
2948	0.2024980285
2949	0.2024379056
2950	0.2023954279
2951	0.2023326421
2952	0.2022933745
2953	0.20225229
2954	0.2021941222
2955	0.2021630827
2956	0.2021450579
2957	0.2021039391
2958	0.2020425854
2959	0.2020095996
2960	0.2019776727
2961	0.2019244636
2962	0.201883851
2963	0.2018504475
2964	0.2018227064
2965	0.2017913945
2966	0.2017548544
2967	0.2017149561
2968	0.2016688434
2969	0.201630194
2970	0.2016086241
2971	0.2015830344
2972	0.2015519067
2973	0.2015129219
2974	0.2014594073
2975	0.2014244258
2976	0.2014126897
2977	0.2013662312
2978	0.2013319354
2979	0.201313343
2980	0.2012705466
2981	0.2012527441
2982	0.2012131791
2983	0.2011831836
2984	0.2011690518
2985	0.2011181294
2986	0.2010470728
2987	0.2009853494
2988	0.2009627679
2989	0.2009259251
2990	0.2008754564
2991	0.2008158326
2992	0.2007810935
2993	0.2007554046
2994	0.2007399937
2995	0.200698207
2996	0.2006702073
2997	0.2006240114
2998	0.2005822198
2999	0.2005328793
3000	0.2004917013
3001	0.2004585797
3002	0.2004322261
3003	0.2004081133
3004	0.2003605735
3005	0.2003132996
3006	0.2002698388
3007	0.2002316616
3008	0.200192209
3009	0.2001406773
3010	0.2001282949
3011	0.2000981498
3012	0.2000676978
3013	0.2000333384
3014	0.2000014428
3015	0.1999908683
3016	0.1999542917
3017	0.1999046554
3018	0.1998629919
3019	0.1998059355
3020	0.1997701063
3021	0.1997262758
3022	0.1996878744
3023	0.199649595
3024	0.1996007715
3025	0.1995651141
3026	0.1995374407
3027	0.1995091446
3028	0.1994761371
3029	0.1994378167
3030	0.1994153126
3031	0.1993759589
3032	0.1993658895
3033	0.1993359564
3034	0.1993152292
3035	0.1992790383
3036	0.1992647054
3037	0.1992171651
3038	0.1991741741
3039	0.199124568
3040	0.1990924867
3041	0.1990421248
3042	0.1990014202
3043	0.1989683991
3044	0.198925812
3045	0.1989041991
3046	0.1988529235
3047	0.1988303375
3048	0.1987948204
3049	0.1987550872
3050	0.1987156045
3051	0.1986897412
3052	0.1986459382
3053	0.1986187951
3054	0.1985902735
3055	0.1985173526
3056	0.1984720534
3057	0.1984406801
3058	0.1984021303
3059	0.1983726609
3060	0.1983359513
3061	0.1982931023
3062	0.1982603167
3063	0.1982194266
3064	0.1981948279
3065	0.1981557755
3066	0.1981222931
3067	0.1980853
3068	0.1980517606
3069	0.1980160837
3070	0.1979817031
3071	0.1979408691
3072	0.1979283673
3073	0.1978974597
3074	0.1978716902
3075	0.1978388093
3076	0.197812689
3077	0.1977858046
3078	0.1977528039
3079	0.1977161427
3080	0.1976784592
3081	0.1976412373
3082	0.1975959149
3083	0.1975628891
3084	0.1975266977
3085	0.1974926063
3086	0.1974615537
3087	0.1974247467
3088	0.1973889569
3089	0.1973659602
3090	0.1973270925
3091	0.1972991233
3092	0.1972737023
3093	0.1972365576
3094	0.1971794435
3095	0.1971481778
3096	0.1971079039
3097	0.1970693287
3098	0.1970266725
3099	0.1969762683
3100	0.1969486163
3101	0.1968998707
3102	0.1968627197
3103	0.1968300155
3104	0.1967808566
3105	0.1967300233
3106	0.1967030526
3107	0.1966681793
3108	0.1966329017
3109	0.1965926143
3110	0.1965536127
3111	0.1965219548
3112	0.1964884357
3113	0.1964566753
3114	0.1964343362
3115	0.1964159824
3116	0.196366009
3117	0.1963364819
3118	0.1962913488
3119	0.1962446942
3120	0.1962068242
3121	0.1961600537
3122	0.1961028024
3123	0.1960735321
3124	0.19606046
3125	0.1960400873
3126	0.1960064556
3127	0.1959805381
3128	0.1959455693
3129	0.19591716
3130	0.1958959042
3131	0.1958549456
3132	0.1958182419
3133	0.1957822451
3134	0.1957562532
3135	0.1957118411
3136	0.1956673895
3137	0.1956374473
3138	0.1956124631
3139	0.1955850111
3140	0.195534302
3141	0.1955092157
3142	0.1954749153
3143	0.1954405391
3144	0.1953793975
3145	0.1953606063
3146	0.1953322716
3147	0.1952993403
3148	0.1952589671
3149	0.1952345198
3150	0.1952084799
3151	0.1951706713
3152	0.1951358695
3153	0.1951053914
3154	0.1950796121
3155	0.1950486851
3156	0.1950086132
3157	0.1949815057
3158	0.1949534851
3159	0.1949113047
3160	0.1948616663
3161	0.1948349931
3162	0.1947840189
3163	0.1947504849
3164	0.1947142593
3165	0.194658933
3166	0.1946209536
3167	0.1946123961
3168	0.1945742018
3169	0.1945414423
3170	0.1944983555
3171	0.19446381
3172	0.1944275969
3173	0.1943831413
3174	0.1943442178
3175	0.1943039015
3176	0.1942583879
3177	0.1942180433
3178	0.194187303
3179	0.1941609064
3180	0.194124061
3181	0.1940891775
3182	0.194053294
3183	0.19403017
3184	0.1940005884
3185	0.1939585662
3186	0.1939034376
3187	0.1938550658
3188	0.1938273898
3189	0.1937784838
3190	0.1937367232
3191	0.1937102634
3192	0.1936713613
3193	0.1936307469
3194	0.19358622
3195	0.1935513085
3196	0.1935167427
3197	0.193488097
3198	0.1934432682
3199	0.1934195579
3200	0.1933890175
3201	0.1933654839
3202	0.1933366435
3203	0.1933092247
3204	0.1932789356
3205	0.1932413831
3206	0.1932043864
3207	0.1931698397
3208	0.1931311654
3209	0.1930982954
3210	0.1930716274
3211	0.1930370675
3212	0.1930026229
3213	0.1929718063
3214	0.1929411266
3215	0.1929165077
3216	0.1928870706
3217	0.1928497585
3218	0.1927993495
3219	0.1927632306
3220	0.1927188068
3221	0.1926931234
3222	0.192658649
3223	0.1926204317
3224	0.1925879231
3225	0.1925317936
3226	0.1925062495
3227	0.1924752613
3228	0.1924236709
3229	0.1923951999
3230	0.1923785529
3231	0.1923488374
3232	0.1923056306
3233	0.1922647706
3234	0.1922329116
3235	0.1922093757
3236	0.1921865586
3237	0.192139995
3238	0.1921038737
3239	0.1920736845
3240	0.1920444473
3241	0.1920011031
3242	0.1919686053
3243	0.191929569
3244	0.1918988085
3245	0.1918773835
3246	0.1918498006
3247	0.1918179099
3248	0.191785834
3249	0.1917377379
3250	0.1917131358
3251	0.1916777251
3252	0.1916542852
3253	0.1916087274
3254	0.1915607522
3255	0.1915370187
3256	0.1915022756
3257	0.1914491184
3258	0.1914113916
3259	0.1913720924
3260	0.1913299924
3261	0.1912904648
3262	0.1912484275
3263	0.1912194202
3264	0.1911807625
3265	0.191148301
3266	0.1911144343
3267	0.1910893793
3268	0.1910563366
3269	0.191032265
3270	0.1910066134
3271	0.1909915893
3272	0.1909539128
3273	0.1909219569
3274	0.1908909528
3275	0.1908495108
3276	0.1908203101
3277	0.1907817813
3278	0.1907460727
3279	0.190717554
3280	0.190684814
3281	0.1906519201
3282	0.1906261971
3283	0.19059707
3284	0.1905584871
3285	0.1905221441
3286	0.1905049153
3287	0.1904768987
3288	0.1904531159
3289	0.1904270261
3290	0.1904024816
3291	0.1903751453
3292	0.1903533924
3293	0.190313284
3294	0.1902627865
3295	0.1902265633
3296	0.1901751208
3297	0.1901379918
3298	0.1900900967
3299	0.1900436161
3300	0.1900168182
3301	0.1899954648
3302	0.1899579586
3303	0.1899313146
3304	0.1899038183
3305	0.1898741442
3306	0.1898364774
3307	0.1898008545
3308	0.1897679046
3309	0.1897449681
3310	0.1897099689
3311	0.1896617034
3312	0.1896025553
3313	0.1895580285
3314	0.1895216057
3315	0.189488239
3316	0.18943906
3317	0.1894183629
3318	0.189385097
3319	0.1893542386
3320	0.1893255304
3321	0.1893043581
3322	0.1892806877
3323	0.1892578536
3324	0.1892166388
3325	0.1891948236
3326	0.1891624558
3327	0.1891289057
3328	0.1891053786
3329	0.1890743866
3330	0.1890320076
3331	0.1890126793
3332	0.188981622
3333	0.1889491103
3334	0.1889174055
3335	0.1888620546
3336	0.1888530397
3337	0.1888134901
3338	0.188794528
3339	0.1887623548
3340	0.1887249337
3341	0.1886926245
3342	0.1886634448
3343	0.1886339519
3344	0.1885843872
3345	0.1885474845
3346	0.1884974196
3347	0.1884582125
3348	0.1884243318
3349	0.1883956525
3350	0.1883716723
3351	0.188341508
3352	0.1883094802
3353	0.1882773982
3354	0.1882383346
3355	0.1881948713
3356	0.1881614094
3357	0.188113897
3358	0.1880688911
3359	0.1880382051
3360	0.1880024522
3361	0.1879685031
3362	0.1879385127
3363	0.1879102351
3364	0.1878757217
3365	0.187851495
3366	0.1878157952
3367	0.1877840808
3368	0.1877572997
3369	0.1877171408
3370	0.1876898992
3371	0.1876555814
3372	0.1876165567
3373	0.1875888375
3374	0.1875540815
3375	0.1875034184
3376	0.1874690506
3377	0.1874218469
3378	0.1873931049
3379	0.1873626799
3380	0.1873299545
3381	0.187304054
3382	0.1872770808
3383	0.1872555236
3384	0.1872360018
3385	0.1872128271
3386	0.1871655452
3387	0.1871329024
3388	0.1871081777
3389	0.187072043
3390	0.1870504169
3391	0.1870289566
3392	0.1870052378
3393	0.1869917416
3394	0.1869651577
3395	0.1869348098
3396	0.1869052926
3397	0.1868685419
3398	0.1868341532
3399	0.1867972271
3400	0.1867765453
3401	0.1867510397
3402	0.1867144935
3403	0.1866870364
3404	0.1866563817
3405	0.1866361745
3406	0.1865979513
3407	0.1865676083
3408	0.1865210388
3409	0.1864896878
3410	0.1864497706
3411	0.1864115599
3412	0.1864062838
3413	0.1863761637
3414	0.1863501702
3415	0.1863107944
3416	0.1862810587
3417	0.1862551042
3418	0.1862194758
3419	0.1861965639
3420	0.1861764613
3421	0.1861491195
3422	0.1861033535
3423	0.1860615447
3424	0.1860160926
3425	0.1859876851
3426	0.1859512825
3427	0.18591934
3428	0.1858726605
3429	0.185838831
3430	0.1858071339
3431	0.1857923945
3432	0.1857599913
3433	0.1857342945
3434	0.1857096796
3435	0.185681605
3436	0.1856580604
3437	0.1856236461
3438	0.1855908886
3439	0.1855528461
3440	0.185521468
3441	0.1854903438
3442	0.1854600398
3443	0.1854371043
3444	0.1853966254
3445	0.1853621814
3446	0.185356322
3447	0.185325096
3448	0.1852915661
3449	0.1852501232
3450	0.1852247049
3451	0.1851808893
3452	0.1851569021
3453	0.185123835
3454	0.1850996351
3455	0.1850606168
3456	0.185032953
3457	0.1850056993
3458	0.1849696539
3459	0.1849358314
3460	0.1849003615
3461	0.1848466357
3462	0.1848279403
3463	0.1847879228
3464	0.1847534359
3465	0.1847426911
3466	0.1847071238
3467	0.1846756888
3468	0.1846334212
3469	0.1845977682
3470	0.1845585189
3471	0.1845241241
3472	0.1844989838
3473	0.1844780081
3474	0.1844626691
3475	0.1844188516
3476	0.1843722207
3477	0.1843286099
3478	0.184302144
3479	0.184272954
3480	0.1842623469
3481	0.1842451137
3482	0.1842155063
3483	0.184183363
3484	0.1841756286
3485	0.1841400746
3486	0.1841057819
3487	0.1840876806
3488	0.1840542358
3489	0.1840456632
3490	0.1840221643
3491	0.1839868853
3492	0.1839541131
3493	0.183931416
3494	0.1839004892
3495	0.1838453446
3496	0.1838255644
3497	0.1837990345
3498	0.1837800728
3499	0.1837418578
3500	0.1837111371
3501	0.1836898767
3502	0.1836478331
3503	0.1836271807
3504	0.1836103721
3505	0.1835881841
3506	0.1835709611
3507	0.1835348074
3508	0.1835022119
3509	0.1834717991
3510	0.1834372339
3511	0.1834027265
3512	0.1833669841
3513	0.183353026
3514	0.1833353457
3515	0.1832836101
3516	0.1832383025
3517	0.183216054
3518	0.1831808164
3519	0.1831475203
3520	0.183111323
3521	0.1830845782
3522	0.1830541534
3523	0.1830080626
3524	0.1829712108
3525	0.1829445801
3526	0.1829140373
3527	0.1828762368
3528	0.1828405729
3529	0.1827982408
3530	0.1827637752
3531	0.182733882
3532	0.1826855456
3533	0.1826498995
3534	0.1826305405
3535	0.1826088168
3536	0.1825864486
3537	0.1825570521
3538	0.1825196631
3539	0.1825055031
3540	0.1824537825
3541	0.1824284436
3542	0.1823895615
3543	0.182356084
3544	0.1823218623
3545	0.1822963762
3546	0.1822691064
3547	0.1822317553
3548	0.1822134496
3549	0.1821852947
3550	0.1821544911
3551	0.1821358983
3552	0.1821217782
3553	0.1820838313
3554	0.1820547251
3555	0.1820281283
3556	0.1820203767
3557	0.181990498
3558	0.1819852741
3559	0.1819526032
3560	0.1819263211
3561	0.1818885846
3562	0.1818579798
3563	0.1818275653
3564	0.1818009991
3565	0.1817588902
3566	0.1817311762
3567	0.1817127985
3568	0.1816770991
3569	0.1816507065
3570	0.1816238061
3571	0.1815905266
3572	0.1815516619
3573	0.1815284466
3574	0.181506942
3575	0.181470786
3576	0.1814305749
3577	0.1814015084
3578	0.181374002
3579	0.1813371155
3580	0.1812980212
3581	0.1812757762
3582	0.1812428108
3583	0.1812175194
3584	0.1811905723
3585	0.1811655753
3586	0.1811408541
3587	0.1811235201
3588	0.181078408
3589	0.181050747
3590	0.1810267686
3591	0.1810005756
3592	0.180974263
3593	0.1809586574
3594	0.1809305175
3595	0.1808943299
3596	0.1808813377
3597	0.1808482682
3598	0.1808144666
3599	0.1807807982
3600	0.1807526
3601	0.1807257375
3602	0.1806903442
3603	0.1806663436
3604	0.1806383622
3605	0.180617671
3606	0.1806069747
3607	0.1805744894
3608	0.1805500215
3609	0.1805192376
3610	0.1804829732
3611	0.1804533683
3612	0.1804137016
3613	0.1803655124
3614	0.1803519792
3615	0.180311303
3616	0.1802715481
3617	0.1802403421
3618	0.1802064667
3619	0.1801740524
3620	0.1801396954
3621	0.1801052447
3622	0.1800773753
3623	0.1800256284
3624	0.1799948477
3625	0.1799649352
3626	0.1799340337
3627	0.1799006088
3628	0.1798838031
3629	0.1798526598
3630	0.1798191742
3631	0.1797823921
3632	0.1797455017
3633	0.1797082714
3634	0.1796931706
3635	0.1796653689
3636	0.1796425762
3637	0.1796268554
3638	0.1795908864
3639	0.1795732793
3640	0.1795510644
3641	0.1795325613
3642	0.1794937913
3643	0.1794690416
3644	0.1794403645
3645	0.1794027036
3646	0.1793707029
3647	0.179348298
3648	0.1793215726
3649	0.1792963032
3650	0.1792623058
3651	0.1792363894
3652	0.1791832264
3653	0.1791498333
3654	0.1791115796
3655	0.1790886554
3656	0.179058402
3657	0.1790307762
3658	0.1790147249
3659	0.1789872568
3660	0.1789505692
3661	0.1789025271
3662	0.1788712121
3663	0.178846457
3664	0.1788190114
3665	0.1787893951
3666	0.1787664113
3667	0.1787268055
3668	0.178703569
3669	0.1786850447
3670	0.1786650251
3671	0.1786417599
3672	0.1786058095
3673	0.1785805336
3674	0.1785555555
3675	0.1785328469
3676	0.1785115752
3677	0.1784785034
3678	0.1784626829
3679	0.1784354336
3680	0.1784011479
3681	0.1783818722
3682	0.1783559958
3683	0.1783398331
3684	0.1783142324
3685	0.178278648
3686	0.1782585353
3687	0.1782366986
3688	0.1782209396
3689	0.1781927062
3690	0.1781623289
3691	0.1781418456
3692	0.1781045862
3693	0.17807551
3694	0.1780336952
3695	0.1779955196
3696	0.1779584386
3697	0.1779174623
3698	0.1778864455
3699	0.1778657397
3700	0.1778179997
3701	0.1777856095
3702	0.1777504259
3703	0.177710549
3704	0.1776986323
3705	0.177691872
3706	0.1776652759
3707	0.1776105563
3708	0.1775665438
3709	0.1775309293
3710	0.1775219246
3711	0.1774790871
3712	0.1774691666
3713	0.1774458531
3714	0.1774175287
3715	0.1774096496
3716	0.1773787151
3717	0.1773598929
3718	0.1773350136
3719	0.1773145465
3720	0.1772763549
3721	0.1772566233
3722	0.1772284996
3723	0.177204149
3724	0.1771791397
3725	0.1771515733
3726	0.1771186541
3727	0.1770958705
3728	0.1770540197
3729	0.1770251105
3730	0.1769933883
3731	0.1769614545
3732	0.1769404779
3733	0.1769071578
3734	0.1768848156
3735	0.1768735833
3736	0.1768238906
3737	0.1767980289
3738	0.1767777034
3739	0.1767486073
3740	0.176723696
3741	0.1767017148
3742	0.176670375
3743	0.1766436159
3744	0.1766218306
3745	0.1766149752
3746	0.1765868397
3747	0.1765645829
3748	0.1765364712
3749	0.1765298602
3750	0.1765203622
3751	0.1764936358
3752	0.1764579298
3753	0.1764275611
3754	0.1763838073
3755	0.1763568658
3756	0.1763292355
3757	0.1763006495
3758	0.1762754635
3759	0.1762538189
3760	0.1762233487
3761	0.1761906573
3762	0.176152953
3763	0.1761264864
3764	0.1760848551
3765	0.1760521335
3766	0.1760334995
3767	0.1760138528
3768	0.1759872712
3769	0.1759568342
3770	0.1759415675
3771	0.1759164379
3772	0.1758884774
3773	0.1758450786
3774	0.1758134167
3775	0.1757964513
3776	0.1757693466
3777	0.1757376195
3778	0.1756936428
3779	0.1756727401
3780	0.175646543
3781	0.17561556
3782	0.1755944597
3783	0.1755723831
3784	0.1755374298
3785	0.175495342
3786	0.1754690557
3787	0.1754477097
3788	0.1754254445
3789	0.175401677
3790	0.1753767734
3791	0.1753496215
3792	0.1753285406
3793	0.1753014578
3794	0.1752781529
3795	0.1752475821
3796	0.1752147333
3797	0.1751810366
3798	0.1751558291
3799	0.1751212553
3800	0.1750869857
3801	0.1750678596
3802	0.1750408588
3803	0.1750111824
3804	0.1749797578
3805	0.1749538857
3806	0.1749319804
3807	0.1749052717
3808	0.1748750729
3809	0.174848106
3810	0.1748199891
3811	0.1747990324
3812	0.1747716105
3813	0.1747641878
3814	0.1747423403
3815	0.1747202867
3816	0.1747054998
3817	0.1746742642
3818	0.1746545636
3819	0.1746214045
3820	0.1745934415
3821	0.17457297
3822	0.1745465437
3823	0.1745248621
3824	0.1744823017
3825	0.1744740369
3826	0.1744459521
3827	0.1744112818
3828	0.1743773494
3829	0.1743441353
3830	0.1743055286
3831	0.1742714067
3832	0.1742458633
3833	0.1742113945
3834	0.1741905611
3835	0.1741788344
3836	0.1741567108
3837	0.1741318508
3838	0.1740994852
3839	0.1740618161
3840	0.1740265242
3841	0.1739965372
3842	0.1739693255
3843	0.1739407498
3844	0.1739161946
3845	0.1738816399
3846	0.1738593235
3847	0.1738209004
3848	0.1737959432
3849	0.1737707279
3850	0.1737511245
3851	0.1737317049
3852	0.1736994965
3853	0.1736625812
3854	0.173630582
3855	0.1736084794
3856	0.17358235
3857	0.1735602956
3858	0.1735359101
3859	0.17351149
3860	0.1734771884
3861	0.1734531201
3862	0.1734173211
3863	0.1733890547
3864	0.1733677899
3865	0.1733403766
3866	0.1733198995
3867	0.1732802236
3868	0.173249984
3869	0.1732330123
3870	0.17320391
3871	0.1731763998
3872	0.1731503958
3873	0.1731361061
3874	0.1731058392
3875	0.1730757753
3876	0.1730511447
3877	0.1730285327
3878	0.1729891193
3879	0.1729655998
3880	0.1729368081
3881	0.1729132611
3882	0.1728896605
3883	0.1728637036
3884	0.1728409655
3885	0.17281131
3886	0.1727968509
3887	0.1727664573
3888	0.1727291073
3889	0.1727105591
3890	0.1726847838
3891	0.1726664564
3892	0.172648067
3893	0.1726179469
3894	0.1726052348
3895	0.1725657334
3896	0.1725463047
3897	0.1725078727
3898	0.1724883987
3899	0.1724709691
3900	0.1724579082
3901	0.1724388932
3902	0.1724170073
3903	0.1723785454
3904	0.1723550007
3905	0.1723131288
3906	0.1722841545
3907	0.1722666284
3908	0.172235502
3909	0.172208269
3910	0.172185278
3911	0.1721641258
3912	0.1721390649
3913	0.1721057668
3914	0.1720762726
3915	0.1720565688
3916	0.1720319768
3917	0.171998014
3918	0.1719766153
3919	0.1719491361
3920	0.1719170409
3921	0.1718783319
3922	0.1718422031
3923	0.1718106288
3924	0.171793955
3925	0.1717661893
3926	0.1717260581
3927	0.1717159509
3928	0.1716807123
3929	0.1716437408
3930	0.1716232558
3931	0.1715978758
3932	0.1715682449
3933	0.1715474286
3934	0.1715148058
3935	0.1714821044
3936	0.171452879
3937	0.1714105494
3938	0.1713810042
3939	0.1713521301
3940	0.1713331535
3941	0.1713141823
3942	0.1712905896
3943	0.1712814936
3944	0.1712651586
3945	0.1712440218
3946	0.171217917
3947	0.1711944325
3948	0.1711629579
3949	0.1711423802
3950	0.1711201231
3951	0.171083441
3952	0.1710633588
3953	0.171042703
3954	0.171025956
3955	0.1710033591
3956	0.1709604818
3957	0.1709398801
3958	0.1709135539
3959	0.170883954
3960	0.1708594259
3961	0.1708433838
3962	0.1708207493
3963	0.1707972563
3964	0.170771184
3965	0.1707559078
3966	0.1707191093
3967	0.1706831246
3968	0.1706477903
3969	0.1706173987
3970	0.1705823617
3971	0.1705581678
3972	0.1705342706
3973	0.1705154746
3974	0.1704861947
3975	0.1704617804
3976	0.1704478972
3977	0.1704220529
3978	0.1704111675
3979	0.1703934167
3980	0.1703754424
3981	0.1703420543
3982	0.1703071985
3983	0.1702817194
3984	0.1702456772
3985	0.170228895
3986	0.170204648
3987	0.1701773065
3988	0.170144263
3989	0.1701035184
3990	0.1700703075
3991	0.1700420328
3992	0.1700134732
3993	0.1699965744
3994	0.1699671911
3995	0.1699372762
3996	0.1699194702
3997	0.169896853
3998	0.1698744133
3999	0.1698597126
4000	0.169831225
4001	0.1697978483
4002	0.1697742861
4003	0.1697559828
4004	0.169721575
4005	0.1696962756
4006	0.1696878353
4007	0.1696700567
4008	0.1696288925
4009	0.1696016162
4010	0.1695686377
4011	0.1695515442
4012	0.1695228695
4013	0.1694958627
4014	0.1694748084
4015	0.1694499446
4016	0.1694176655
4017	0.1693889016
4018	0.1693733047
4019	0.169339234
4020	0.1693118032
4021	0.1692849869
4022	0.1692602008
4023	0.1692451508
4024	0.1692283566
4025	0.1692025019
4026	0.1691807717
4027	0.1691584104
4028	0.1691272175
4029	0.1691023496
4030	0.1690694986
4031	0.1690516263
4032	0.1690311736
4033	0.1690059714
4034	0.1689842135
4035	0.1689597593
4036	0.1689429272
4037	0.1689274065
4038	0.1688993319
4039	0.1688767154
4040	0.1688418928
4041	0.1688116901
4042	0.1687921179
4043	0.1687660882
4044	0.16874476
4045	0.1687181967
4046	0.1687023749
4047	0.1686698003
4048	0.1686318634
4049	0.168589916
4050	0.1685682797
4051	0.1685519021
4052	0.1685238971
4053	0.1684966428
4054	0.1684509031
4055	0.1684269574
4056	0.1684051412
4057	0.16838102
4058	0.1683591988
4059	0.1683321522
4060	0.1683065788
4061	0.1682838631
4062	0.1682610309
4063	0.1682446065
4064	0.1682130428
4065	0.1681951375
4066	0.1681862701
4067	0.1681462675
4068	0.1681247813
4069	0.1680976505
4070	0.1680549286
4071	0.1680339432
4072	0.1680009316
4073	0.1679766452
4074	0.1679642682
4075	0.167951763
4076	0.1679262659
4077	0.1679033456
4078	0.1678778211
4079	0.167852314
4080	0.1678219963
4081	0.1677907109
4082	0.1677719749
4083	0.1677487858
4084	0.1677321884
4085	0.1677099715
4086	0.1676718436
4087	0.1676575388
4088	0.1676341756
4089	0.167618169
4090	0.1675912342
4091	0.1675538677
4092	0.1675391238
4093	0.1675113428
4094	0.1674865873
4095	0.1674583851
4096	0.1674263329
4097	0.1673991811
4098	0.1673689485
4099	0.167343707
4100	0.1673114765
4101	0.1672771445
4102	0.1672617398
4103	0.1672305491
4104	0.1672172598
4105	0.1671981466
4106	0.1671718774
4107	0.1671560413
4108	0.1671402152
4109	0.1671207891
4110	0.1670921761
4111	0.1670636188
4112	0.1670498751
4113	0.1670291441
4114	0.1670083461
4115	0.1669895907
4116	0.1669699776
4117	0.1669472555
4118	0.1669279728
4119	0.166900575
4120	0.1668705522
4121	0.1668563522
4122	0.1668307506
4123	0.1668055484
4124	0.1667883142
4125	0.1667679107
4126	0.1667518311
4127	0.1667342898
4128	0.1667124548
4129	0.1666790865
4130	0.1666537944
4131	0.1666336427
4132	0.1665988179
4133	0.1665758647
4134	0.1665475523
4135	0.1665272042
4136	0.1665009129
4137	0.166481293
4138	0.1664668723
4139	0.1664480609
4140	0.1664281428
4141	0.1663995343
4142	0.1663843388
4143	0.1663513767
4144	0.1663249269
4145	0.1662983988
4146	0.1662780598
4147	0.1662465438
4148	0.1662266432
4149	0.1662066469
4150	0.1661862813
4151	0.1661621192
4152	0.1661473185
4153	0.1661211388
4154	0.1661024671
4155	0.1660895366
4156	0.1660694271
4157	0.1660375231
4158	0.1660044271
4159	0.1659781923
4160	0.1659488711
4161	0.1659306955
4162	0.1659046249
4163	0.1658849618
4164	0.1658569053
4165	0.1658259813
4166	0.1657995094
4167	0.1657752199
4168	0.1657545849
4169	0.1657289306
4170	0.1656964888
4171	0.1656668472
4172	0.1656459546
4173	0.1656273889
4174	0.1656056688
4175	0.1655823786
4176	0.1655583308
4177	0.1655265345
4178	0.1655001116
4179	0.16545553
4180	0.1654359067
4181	0.1654137519
4182	0.1654041332
4183	0.1653790179
4184	0.1653586654
4185	0.1653302635
4186	0.1653042165
4187	0.1652905799
4188	0.1652718133
4189	0.1652516983
4190	0.1652340581
4191	0.1652163685
4192	0.1651846132
4193	0.1651635479
4194	0.1651477616
4195	0.1651227566
4196	0.1650998256
4197	0.1650779143
4198	0.1650559377
4199	0.165034033
4200	0.1650091876
4201	0.1649824211
4202	0.1649595188
4203	0.1649317103
4204	0.1649123588
4205	0.1648831175
4206	0.164857379
4207	0.1648291505
4208	0.1648071212
4209	0.1647740757
4210	0.164754022
4211	0.1647199261
4212	0.1647003847
4213	0.1646679988
4214	0.1646481669
4215	0.1646169979
4216	0.1645967693
4217	0.164567475
4218	0.1645429694
4219	0.1645363255
4220	0.1645065676
4221	0.1644868538
4222	0.1644472449
4223	0.1644216594
4224	0.164399176
4225	0.1643664733
4226	0.164340259
4227	0.1643234605
4228	0.1642926578
4229	0.1642768087
4230	0.164263657
4231	0.1642441928
4232	0.1642262833
4233	0.1642169454
4234	0.1641973362
4235	0.1641904254
4236	0.1641622699
4237	0.1641317009
4238	0.1641147168
4239	0.1640947963
4240	0.1640720324
4241	0.1640432537
4242	0.1640086863
4243	0.1639904437
4244	0.1639677264
4245	0.1639382236
4246	0.1639203274
4247	0.1639001082
4248	0.1638850185
4249	0.1638566898
4250	0.1638228966
4251	0.1638035913
4252	0.1637888152
4253	0.1637687044
4254	0.1637369512
4255	0.1637023383
4256	0.1636794581
4257	0.1636501886
4258	0.1636325685
4259	0.1636023997
4260	0.1635800615
4261	0.1635543461
4262	0.163547075
4263	0.163531819
4264	0.1634946718
4265	0.1634725506
4266	0.1634661798
4267	0.1634520614
4268	0.1634250941
4269	0.1633782178
4270	0.1633492586
4271	0.1633318393
4272	0.1633161113
4273	0.1632996634
4274	0.1632750646
4275	0.1632521568
4276	0.163233909
4277	0.1632020709
4278	0.1631706531
4279	0.1631479159
4280	0.1631294819
4281	0.1631042206
4282	0.1630805269
4283	0.1630599365
4284	0.1630426288
4285	0.1630103289
4286	0.1629792902
4287	0.1629541926
4288	0.1629328298
4289	0.1629035613
4290	0.1628788239
4291	0.1628497444
4292	0.1628167414
4293	0.162791549
4294	0.1627582811
4295	0.1627521551
4296	0.1627171196
4297	0.162699383
4298	0.1626938228
4299	0.1626783159
4300	0.1626532307
4301	0.162622904
4302	0.1626087021
4303	0.1625863345
4304	0.162557622
4305	0.1625474564
4306	0.162525683
4307	0.1625002528
4308	0.1624726085
4309	0.162456238
4310	0.1624274633
4311	0.1623846255
4312	0.1623625561
4313	0.1623370096
4314	0.1623121695
4315	0.1622755872
4316	0.1622418562
4317	0.1622192387
4318	0.1622018698
4319	0.1621777541
4320	0.1621525145
4321	0.1621239999
4322	0.1621036263
4323	0.1620836476
4324	0.1620648205
4325	0.1620394096
4326	0.1620210399
4327	0.1619955946
4328	0.1619778085
4329	0.1619566015
4330	0.1619349009
4331	0.1619167038
4332	0.1618880769
4333	0.1618704642
4334	0.1618495299
4335	0.1618300214
4336	0.1617975226
4337	0.16178463
4338	0.1617630721
4339	0.161742532
